F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
"[-46.93624317 -28.8453243   22.89288609  49.23052055 -16.52641455
 -49.67818055  39.20240817  54.82196377  52.87346401  16.55280439
  44.31531386 -35.73957118   2.48522323  -2.12938165  55.18215125
  50.08271906   9.67090974  60.08659354 -45.44616912  20.25282613
  14.80995929   0.1508488  -19.50290412  11.83755987  12.31234782
   0.55304799   9.90068459  21.54931588  26.56383841  -1.14411635]","[ 0.75262358  1.426108    0.18067225  0.95150145  1.48857476  1.92315336
  0.24340719  0.84900467  0.61307     0.29790384  1.60150024  1.43964838
  1.52646101  1.17821076  0.89090092 -0.03731879 -0.07162272  1.600779
  1.07434372  0.23547597  0.70515901  1.75505146  0.69139624  0.60485946
  0.36667825  1.563483    1.0381028   1.25410478  0.55622485  0.69486486]","[   0.90716162   68.62534887   89.69234603  -73.68747631  -35.15335199
 -100.          -73.49639287  -56.85465051   40.17824049   16.65784017
 -100.           13.43352225  -88.33125483   48.07759363 -100.
   -9.52067725  -10.55781981  -45.23034884   23.78195916   29.97189637
   36.04226951   14.19332934  -20.97634098  -96.25224134 -100.
 -100.         -100.          -49.154659    -36.8412837    17.46875457]","[ 2.44122007  4.86315705 -0.01955204  4.88563197 -3.3231332  -3.17283161
 -5.62705344 -0.74419393 -5.66803051  2.26007617 -5.70913054 -1.43778784
  2.8312422  -4.156883   -1.61588666 -5.77061412 -5.30376616  3.25620612
  3.54759126 -1.2007185   0.90200967 -3.48296058  1.26133491  0.16033317
 -2.37791474 -1.13606027  4.42785058  3.30311406  4.0912583   3.13058545]","[ -13.41282052 -100.         -100.         -100.         -100.
 -100.         -100.         -100.         -100.         -100.
  -75.3862207   -95.12585538 -100.         -100.          -83.21283939
 -100.         -100.         -100.         -100.         -100.
   -2.2518977  -100.          -97.9682235    -1.98918265 -100.
    2.65680601 -100.         -100.         -100.         -100.        ]","[ 29.39998172  27.62339845  -9.84570317 -14.26154148  43.73541929
  -5.2078482    5.24145362   9.22676899   2.92637983 -28.32103995
   9.06001258 -49.51384183  -8.25699986  17.13670849  35.02842929
  -2.3662163   22.74863135  25.08627312   1.8206677   -8.9682111
   5.30587919  12.85431513 -31.02183284 -43.6048353  -23.84701721
 -17.19110152  44.49044948 -36.06104718  13.82141653 -10.63345774]","[ 3.35131043e-03  2.14265245e-01  1.89202634e+00 -8.23353877e-01
 -2.04545198e+00  1.14017132e+00  2.53707095e+00 -2.46582046e+00
  1.06486004e+00 -4.68211895e+00 -1.13716569e+00 -7.61177703e-01
 -2.51417035e+00 -1.47114147e+00 -2.42356289e+00 -1.33323588e+00
  7.21094297e-01 -1.42327017e+00 -1.55907223e+00 -8.36027368e-01
 -1.36562593e+00 -1.29001689e+00 -1.30188822e+00 -2.66539412e+00
 -7.06652534e+00 -1.68071232e+00  1.03225300e+00 -7.07342793e-01
  1.96004469e-01 -2.61638097e+00]","[ 37.27655876   6.12493563   1.55935739  49.99783568   4.8300795
  55.69879667  36.42166311 -55.992027   -28.65706487  -0.36930923
  -1.66750613   0.47025413 -13.2797491   40.17142301  74.51643962
 -31.28499157  69.2255215   27.33068496  29.36136025  15.572072
 -14.11164046  11.78177746  17.00205983  62.93939566  -1.04979806
  86.6139438    0.98473237  18.14491478 100.          44.03722967]","[ 1.84402708 -0.86352273 -1.14906425  5.5655842   7.0682866  -6.40023212
  4.40745494 -3.60394191  2.57113474  5.79510173  1.03413936 -0.0889491
 -0.36352308  7.72357056 -7.70524945 -0.74944662  2.18955098  3.02192857
  5.07264705  2.73300782  5.47988699 -7.13303335 -1.53941075 -1.73608798
 -0.24042391 -6.56189895 -2.87050419  1.91541828 -2.72200799  4.70481882]","[-62.06805375  17.1462179  -79.44769058  20.91017036 -41.29332581
  88.83644481 -75.83342488  89.09229788  19.56088143 -77.15645329
  55.32700492  39.68558009 -89.87447065 -63.52869772 -70.66623338
 -21.64814326  20.74708729 -68.86836831  86.65339418  15.36318271
  37.84902341  63.89288904  54.16941595 -19.16210413 -75.72624731
  90.77806921  -0.1330826  -18.77034878  57.65831381  82.13653337]","[ 17.14165653  15.81353447  21.60458421  87.57675648 -56.16701416
  72.99967921  26.5257861  -18.63748149  39.11343506 -70.35524274
 -29.92774441 -55.19923406  68.25351794 -75.01702604 100.
 -31.37940939   4.5115482   11.74393124  69.04414571 -49.64471697
  28.60002559 -17.5974222  -40.65108487 -20.40734372 -46.69360613
  81.27100856  35.84643459  65.69299682  55.70393965 -46.32308452]","[ 42.94941299   8.42516832  64.81099131 -86.70547462 -62.77602154
 -45.78261418  93.52562019 -35.39545051 -17.56089714 -17.57099473
  91.27035791  60.94464303  38.44808208 -28.8335647  -66.46373721
 -92.05496853 -52.50995057  14.13949012 -84.05093869  74.41682168
 -29.44419823 -76.94953843  20.86276941 -35.77365309 -36.45404662
  89.18744192 -99.00398781  40.6689149   10.7983021  -60.35793227]","[-86.80686816 -95.83496914 -57.09474546  78.84641076 -32.64978629
 -31.1015616   34.71863195  24.12390665 -41.43867257  12.33883493
  28.7039495  -22.49635506  30.16435346  -3.56341122  37.78905298
 -45.0860374   57.32227476  78.79656609 -82.84976801 -98.96534749
 -74.24777856  21.28664921  26.86472825 -90.80428229  93.08304435
 -98.95195783 -78.43004767 -59.21766879  -9.30654074 -18.90309129]","[ 14.54283301  14.67456706  18.59256288  20.10434582 -32.31062485
   7.52779027 -20.65423557 -23.28484397  -8.16353105 -28.24211539
 -23.52645636   4.44457785   3.97703872  19.39041505  20.07578406
 -16.63622296   2.60398366   3.17556545   2.03401681  36.16816324
  -5.74348746  -2.02472834 -13.7427421    4.63577304   3.62811
  34.35290666  17.7196178   25.63419068 -10.24034938  30.960986  ]","[-8.65385446  8.51344752 -1.95511179 -6.12968882 -1.13356892  7.71866918
 -2.87756425  8.68488474 -4.2943132  -1.15806911 -9.8495455  -3.52559492
  6.99670107 -7.90226199 -0.65632452 -8.52749631 -1.92957835  2.66802464
  7.40364104  8.56963645 -4.18017483 -7.11627644  2.20780652 -3.75381716
 -0.24229059  8.00336446  7.25216864  4.41243439 -0.7270862  -4.63163466]","[ 7.35093189 -2.95955994 16.09128293 16.93719916 12.24747094  4.55137769
  6.97666426 -1.41005492 -0.81592781  7.44391321  7.64209613  9.25271101
  0.55798344 11.7788948  16.32438344 -4.08813491 -1.92689821 -2.64821688
 17.71597513 25.49420775 16.61665668 20.17002716  5.67016662  5.21488417
 13.91832541  2.07443463 23.22649053 -1.41726929 31.75891092  6.1097671 ]","[ 32.31930561  24.97037717  -3.23296248 -31.78363432 -59.56820141
 -46.96832826  47.69796282  65.11828545  81.92389788 -18.41836068
  48.9653925   53.38758414 100.         -61.97477272  73.34698007
 -42.95741603  56.00106234  40.26522541 -10.44659407  -5.07349897
 -44.25780748  10.68332734 -14.81995767  35.37439184  87.0722624
 100.         100.         -14.98267858  -2.15523388   5.58999377]","[ 1.73345543  1.41905235 -2.27517445 -0.47998821  1.00863232  4.09732895
  1.45204564  7.08058408  1.82258704 -0.93122312  8.94833101  6.19501897
  1.6947885  -2.4464746   3.72328236  1.55614024  4.96603312 -0.19183945
  7.70707495 -1.53047268  0.22118812 -1.27346219  0.38630376  3.79046918
  6.28755384  3.76582616 -3.73890795  1.97268976  4.08038247  4.98304991]","[ 0. -0. -0. -0. -0. -0. -0.  0.  0. -0.  0.  0.  0.  0.  0. -0. -0. -0.
 -0.  0.  0. -0.  0.  0.  0. -0. -0. -0. -0. -0.]"
"[-46.93624317 -28.8453243   22.89288609  49.23052055 -16.52641455
 -49.67818055  39.20240817  54.82196377  52.87346401  16.55280439
  44.31531386 -35.73957118   2.48522323  -2.12938165  55.18215125
  50.08271906   9.67090974  60.08659354 -45.44616912  20.25282613
  14.80995929   0.1508488  -19.50290412  11.83755987  12.31234782
   0.55304799   9.90068459  21.54931588  26.56383841  -1.14411635]","[ 0.75262358  1.426108    0.18067225  0.95150145  1.48857476  1.92315336
  0.24340719  0.84900467  0.61307     0.29790384  1.60150024  1.43964838
  1.52646101  1.17821076  0.89090092 -0.03731879 -0.07162272  1.600779
  1.07434372  0.23547597  0.70515901  1.75505146  0.69139624  0.60485946
  0.36667825  1.563483    1.0381028   1.25410478  0.55622485  0.69486486]","[   0.90716162   68.62534887   89.69234603  -73.68747631  -35.15335199
 -100.          -73.49639287  -56.85465051   40.17824049   16.65784017
 -100.           13.43352225  -88.33125483   48.07759363 -100.
   -9.52067725  -10.55781981  -45.23034884   23.78195916   29.97189637
   36.04226951   14.19332934  -20.97634098  -96.25224134 -100.
 -100.         -100.          -49.154659    -36.8412837    17.46875457]","[ 2.44122007  4.86315705 -0.01955204  4.88563197 -3.3231332  -3.17283161
 -5.62705344 -0.74419393 -5.66803051  2.26007617 -5.70913054 -1.43778784
  2.8312422  -4.156883   -1.61588666 -5.77061412 -5.30376616  3.25620612
  3.54759126 -1.2007185   0.90200967 -3.48296058  1.26133491  0.16033317
 -2.37791474 -1.13606027  4.42785058  3.30311406  4.0912583   3.13058545]","[ -13.41282052 -100.         -100.         -100.         -100.
 -100.         -100.         -100.         -100.         -100.
  -75.3862207   -95.12585538 -100.         -100.          -83.21283939
 -100.         -100.         -100.         -100.         -100.
   -2.2518977  -100.          -97.9682235    -1.98918265 -100.
    2.65680601 -100.         -100.         -100.         -100.        ]","[ 29.39998172  27.62339845  -9.84570317 -14.26154148  43.73541929
  -5.2078482    5.24145362   9.22676899   2.92637983 -28.32103995
   9.06001258 -49.51384183  -8.25699986  17.13670849  35.02842929
  -2.3662163   22.74863135  25.08627312   1.8206677   -8.9682111
   5.30587919  12.85431513 -31.02183284 -43.6048353  -23.84701721
 -17.19110152  44.49044948 -36.06104718  13.82141653 -10.63345774]","[ 3.35131043e-03  2.14265245e-01  1.89202634e+00 -8.23353877e-01
 -2.04545198e+00  1.14017132e+00  2.53707095e+00 -2.46582046e+00
  1.06486004e+00 -4.68211895e+00 -1.13716569e+00 -7.61177703e-01
 -2.51417035e+00 -1.47114147e+00 -2.42356289e+00 -1.33323588e+00
  7.21094297e-01 -1.42327017e+00 -1.55907223e+00 -8.36027368e-01
 -1.36562593e+00 -1.29001689e+00 -1.30188822e+00 -2.66539412e+00
 -7.06652534e+00 -1.68071232e+00  1.03225300e+00 -7.07342793e-01
  1.96004469e-01 -2.61638097e+00]","[ 37.27655876   6.12493563   1.55935739  49.99783568   4.8300795
  55.69879667  36.42166311 -55.992027   -28.65706487  -0.36930923
  -1.66750613   0.47025413 -13.2797491   40.17142301  74.51643962
 -31.28499157  69.2255215   27.33068496  29.36136025  15.572072
 -14.11164046  11.78177746  17.00205983  62.93939566  -1.04979806
  86.6139438    0.98473237  18.14491478 100.          44.03722967]","[ 1.84402708 -0.86352273 -1.14906425  5.5655842   7.0682866  -6.40023212
  4.40745494 -3.60394191  2.57113474  5.79510173  1.03413936 -0.0889491
 -0.36352308  7.72357056 -7.70524945 -0.74944662  2.18955098  3.02192857
  5.07264705  2.73300782  5.47988699 -7.13303335 -1.53941075 -1.73608798
 -0.24042391 -6.56189895 -2.87050419  1.91541828 -2.72200799  4.70481882]","[-62.06805375  17.1462179  -79.44769058  20.91017036 -41.29332581
  88.83644481 -75.83342488  89.09229788  19.56088143 -77.15645329
  55.32700492  39.68558009 -89.87447065 -63.52869772 -70.66623338
 -21.64814326  20.74708729 -68.86836831  86.65339418  15.36318271
  37.84902341  63.89288904  54.16941595 -19.16210413 -75.72624731
  90.77806921  -0.1330826  -18.77034878  57.65831381  82.13653337]","[ 17.14165653  15.81353447  21.60458421  87.57675648 -56.16701416
  72.99967921  26.5257861  -18.63748149  39.11343506 -70.35524274
 -29.92774441 -55.19923406  68.25351794 -75.01702604 100.
 -31.37940939   4.5115482   11.74393124  69.04414571 -49.64471697
  28.60002559 -17.5974222  -40.65108487 -20.40734372 -46.69360613
  81.27100856  35.84643459  65.69299682  55.70393965 -46.32308452]","[ 42.94941299   8.42516832  64.81099131 -86.70547462 -62.77602154
 -45.78261418  93.52562019 -35.39545051 -17.56089714 -17.57099473
  91.27035791  60.94464303  38.44808208 -28.8335647  -66.46373721
 -92.05496853 -52.50995057  14.13949012 -84.05093869  74.41682168
 -29.44419823 -76.94953843  20.86276941 -35.77365309 -36.45404662
  89.18744192 -99.00398781  40.6689149   10.7983021  -60.35793227]","[-86.80686816 -95.83496914 -57.09474546  78.84641076 -32.64978629
 -31.1015616   34.71863195  24.12390665 -41.43867257  12.33883493
  28.7039495  -22.49635506  30.16435346  -3.56341122  37.78905298
 -45.0860374   57.32227476  78.79656609 -82.84976801 -98.96534749
 -74.24777856  21.28664921  26.86472825 -90.80428229  93.08304435
 -98.95195783 -78.43004767 -59.21766879  -9.30654074 -18.90309129]","[ 14.54283301  14.67456706  18.59256288  20.10434582 -32.31062485
   7.52779027 -20.65423557 -23.28484397  -8.16353105 -28.24211539
 -23.52645636   4.44457785   3.97703872  19.39041505  20.07578406
 -16.63622296   2.60398366   3.17556545   2.03401681  36.16816324
  -5.74348746  -2.02472834 -13.7427421    4.63577304   3.62811
  34.35290666  17.7196178   25.63419068 -10.24034938  30.960986  ]","[-8.65385446  8.51344752 -1.95511179 -6.12968882 -1.13356892  7.71866918
 -2.87756425  8.68488474 -4.2943132  -1.15806911 -9.8495455  -3.52559492
  6.99670107 -7.90226199 -0.65632452 -8.52749631 -1.92957835  2.66802464
  7.40364104  8.56963645 -4.18017483 -7.11627644  2.20780652 -3.75381716
 -0.24229059  8.00336446  7.25216864  4.41243439 -0.7270862  -4.63163466]","[ 7.35093189 -2.95955994 16.09128293 16.93719916 12.24747094  4.55137769
  6.97666426 -1.41005492 -0.81592781  7.44391321  7.64209613  9.25271101
  0.55798344 11.7788948  16.32438344 -4.08813491 -1.92689821 -2.64821688
 17.71597513 25.49420775 16.61665668 20.17002716  5.67016662  5.21488417
 13.91832541  2.07443463 23.22649053 -1.41726929 31.75891092  6.1097671 ]","[ 32.31930561  24.97037717  -3.23296248 -31.78363432 -59.56820141
 -46.96832826  47.69796282  65.11828545  81.92389788 -18.41836068
  48.9653925   53.38758414 100.         -61.97477272  73.34698007
 -42.95741603  56.00106234  40.26522541 -10.44659407  -5.07349897
 -44.25780748  10.68332734 -14.81995767  35.37439184  87.0722624
 100.         100.         -14.98267858  -2.15523388   5.58999377]","[ 1.73345543  1.41905235 -2.27517445 -0.47998821  1.00863232  4.09732895
  1.45204564  7.08058408  1.82258704 -0.93122312  8.94833101  6.19501897
  1.6947885  -2.4464746   3.72328236  1.55614024  4.96603312 -0.19183945
  7.70707495 -1.53047268  0.22118812 -1.27346219  0.38630376  3.79046918
  6.28755384  3.76582616 -3.73890795  1.97268976  4.08038247  4.98304991]","[ 0. -0. -0. -0. -0. -0. -0.  0.  0. -0.  0.  0.  0.  0.  0. -0. -0. -0.
 -0.  0.  0. -0.  0.  0.  0. -0. -0. -0. -0. -0.]"
"[-46.93624317 -28.8453243   22.89288609  49.23052055 -16.52641455
 -49.67818055  39.20240817  54.82196377  52.87346401  16.55280439
  44.31531386 -35.73957118   2.48522323  -2.12938165  55.18215125
  50.08271906   9.67090974  60.08659354 -45.44616912  20.25282613
  14.80995929   0.1508488  -19.50290412  11.83755987  12.31234782
   0.55304799   9.90068459  21.54931588  26.56383841  -1.14411635]","[ 0.75262358  1.426108    0.18067225  0.95150145  1.48857476  1.92315336
  0.24340719  0.84900467  0.61307     0.29790384  1.60150024  1.43964838
  1.52646101  1.17821076  0.89090092 -0.03731879 -0.07162272  1.600779
  1.07434372  0.23547597  0.70515901  1.75505146  0.69139624  0.60485946
  0.36667825  1.563483    1.0381028   1.25410478  0.55622485  0.69486486]","[   0.90716162   68.62534887   89.69234603  -73.68747631  -35.15335199
 -100.          -73.49639287  -56.85465051   40.17824049   16.65784017
 -100.           13.43352225  -88.33125483   48.07759363 -100.
   -9.52067725  -10.55781981  -45.23034884   23.78195916   29.97189637
   36.04226951   14.19332934  -20.97634098  -96.25224134 -100.
 -100.         -100.          -49.154659    -36.8412837    17.46875457]","[ 2.44122007  4.86315705 -0.01955204  4.88563197 -3.3231332  -3.17283161
 -5.62705344 -0.74419393 -5.66803051  2.26007617 -5.70913054 -1.43778784
  2.8312422  -4.156883   -1.61588666 -5.77061412 -5.30376616  3.25620612
  3.54759126 -1.2007185   0.90200967 -3.48296058  1.26133491  0.16033317
 -2.37791474 -1.13606027  4.42785058  3.30311406  4.0912583   3.13058545]","[ -13.41282052 -100.         -100.         -100.         -100.
 -100.         -100.         -100.         -100.         -100.
  -75.3862207   -95.12585538 -100.         -100.          -83.21283939
 -100.         -100.         -100.         -100.         -100.
   -2.2518977  -100.          -97.9682235    -1.98918265 -100.
    2.65680601 -100.         -100.         -100.         -100.        ]","[ 29.39998172  27.62339845  -9.84570317 -14.26154148  43.73541929
  -5.2078482    5.24145362   9.22676899   2.92637983 -28.32103995
   9.06001258 -49.51384183  -8.25699986  17.13670849  35.02842929
  -2.3662163   22.74863135  25.08627312   1.8206677   -8.9682111
   5.30587919  12.85431513 -31.02183284 -43.6048353  -23.84701721
 -17.19110152  44.49044948 -36.06104718  13.82141653 -10.63345774]","[ 3.35131043e-03  2.14265245e-01  1.89202634e+00 -8.23353877e-01
 -2.04545198e+00  1.14017132e+00  2.53707095e+00 -2.46582046e+00
  1.06486004e+00 -4.68211895e+00 -1.13716569e+00 -7.61177703e-01
 -2.51417035e+00 -1.47114147e+00 -2.42356289e+00 -1.33323588e+00
  7.21094297e-01 -1.42327017e+00 -1.55907223e+00 -8.36027368e-01
 -1.36562593e+00 -1.29001689e+00 -1.30188822e+00 -2.66539412e+00
 -7.06652534e+00 -1.68071232e+00  1.03225300e+00 -7.07342793e-01
  1.96004469e-01 -2.61638097e+00]","[ 37.27655876   6.12493563   1.55935739  49.99783568   4.8300795
  55.69879667  36.42166311 -55.992027   -28.65706487  -0.36930923
  -1.66750613   0.47025413 -13.2797491   40.17142301  74.51643962
 -31.28499157  69.2255215   27.33068496  29.36136025  15.572072
 -14.11164046  11.78177746  17.00205983  62.93939566  -1.04979806
  86.6139438    0.98473237  18.14491478 100.          44.03722967]","[ 1.84402708 -0.86352273 -1.14906425  5.5655842   7.0682866  -6.40023212
  4.40745494 -3.60394191  2.57113474  5.79510173  1.03413936 -0.0889491
 -0.36352308  7.72357056 -7.70524945 -0.74944662  2.18955098  3.02192857
  5.07264705  2.73300782  5.47988699 -7.13303335 -1.53941075 -1.73608798
 -0.24042391 -6.56189895 -2.87050419  1.91541828 -2.72200799  4.70481882]","[-62.06805375  17.1462179  -79.44769058  20.91017036 -41.29332581
  88.83644481 -75.83342488  89.09229788  19.56088143 -77.15645329
  55.32700492  39.68558009 -89.87447065 -63.52869772 -70.66623338
 -21.64814326  20.74708729 -68.86836831  86.65339418  15.36318271
  37.84902341  63.89288904  54.16941595 -19.16210413 -75.72624731
  90.77806921  -0.1330826  -18.77034878  57.65831381  82.13653337]","[ 17.14165653  15.81353447  21.60458421  87.57675648 -56.16701416
  72.99967921  26.5257861  -18.63748149  39.11343506 -70.35524274
 -29.92774441 -55.19923406  68.25351794 -75.01702604 100.
 -31.37940939   4.5115482   11.74393124  69.04414571 -49.64471697
  28.60002559 -17.5974222  -40.65108487 -20.40734372 -46.69360613
  81.27100856  35.84643459  65.69299682  55.70393965 -46.32308452]","[ 42.94941299   8.42516832  64.81099131 -86.70547462 -62.77602154
 -45.78261418  93.52562019 -35.39545051 -17.56089714 -17.57099473
  91.27035791  60.94464303  38.44808208 -28.8335647  -66.46373721
 -92.05496853 -52.50995057  14.13949012 -84.05093869  74.41682168
 -29.44419823 -76.94953843  20.86276941 -35.77365309 -36.45404662
  89.18744192 -99.00398781  40.6689149   10.7983021  -60.35793227]","[-86.80686816 -95.83496914 -57.09474546  78.84641076 -32.64978629
 -31.1015616   34.71863195  24.12390665 -41.43867257  12.33883493
  28.7039495  -22.49635506  30.16435346  -3.56341122  37.78905298
 -45.0860374   57.32227476  78.79656609 -82.84976801 -98.96534749
 -74.24777856  21.28664921  26.86472825 -90.80428229  93.08304435
 -98.95195783 -78.43004767 -59.21766879  -9.30654074 -18.90309129]","[ 14.54283301  14.67456706  18.59256288  20.10434582 -32.31062485
   7.52779027 -20.65423557 -23.28484397  -8.16353105 -28.24211539
 -23.52645636   4.44457785   3.97703872  19.39041505  20.07578406
 -16.63622296   2.60398366   3.17556545   2.03401681  36.16816324
  -5.74348746  -2.02472834 -13.7427421    4.63577304   3.62811
  34.35290666  17.7196178   25.63419068 -10.24034938  30.960986  ]","[-8.65385446  8.51344752 -1.95511179 -6.12968882 -1.13356892  7.71866918
 -2.87756425  8.68488474 -4.2943132  -1.15806911 -9.8495455  -3.52559492
  6.99670107 -7.90226199 -0.65632452 -8.52749631 -1.92957835  2.66802464
  7.40364104  8.56963645 -4.18017483 -7.11627644  2.20780652 -3.75381716
 -0.24229059  8.00336446  7.25216864  4.41243439 -0.7270862  -4.63163466]","[ 7.35093189 -2.95955994 16.09128293 16.93719916 12.24747094  4.55137769
  6.97666426 -1.41005492 -0.81592781  7.44391321  7.64209613  9.25271101
  0.55798344 11.7788948  16.32438344 -4.08813491 -1.92689821 -2.64821688
 17.71597513 25.49420775 16.61665668 20.17002716  5.67016662  5.21488417
 13.91832541  2.07443463 23.22649053 -1.41726929 31.75891092  6.1097671 ]","[ 32.31930561  24.97037717  -3.23296248 -31.78363432 -59.56820141
 -46.96832826  47.69796282  65.11828545  81.92389788 -18.41836068
  48.9653925   53.38758414 100.         -61.97477272  73.34698007
 -42.95741603  56.00106234  40.26522541 -10.44659407  -5.07349897
 -44.25780748  10.68332734 -14.81995767  35.37439184  87.0722624
 100.         100.         -14.98267858  -2.15523388   5.58999377]","[ 1.73345543  1.41905235 -2.27517445 -0.47998821  1.00863232  4.09732895
  1.45204564  7.08058408  1.82258704 -0.93122312  8.94833101  6.19501897
  1.6947885  -2.4464746   3.72328236  1.55614024  4.96603312 -0.19183945
  7.70707495 -1.53047268  0.22118812 -1.27346219  0.38630376  3.79046918
  6.28755384  3.76582616 -3.73890795  1.97268976  4.08038247  4.98304991]","[ 0. -0. -0. -0. -0. -0. -0.  0.  0. -0.  0.  0.  0.  0.  0. -0. -0. -0.
 -0.  0.  0. -0.  0.  0.  0. -0. -0. -0. -0. -0.]"
